Date,Tournament,Surface,Rd,Rk,vRk,meta_info,Score,Observed Player Name,Opponent Player Name,Observed Player W/L,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
26‑Jun‑2017,Eastbourne,Grass,F,4,16,(1)Djokovic d. (2)Gael Monfils [FRA],6-3 6-4,Novak Djokovic,Gael Monfils,W,(ch),1.33,1.7%,1.7%,72.4%,76.2%,50.0%,3/3,1:16
26‑Jun‑2017,Eastbourne,Grass,SF,4,52,(1)Djokovic d. Daniil Medvedev [RUS],6-4 6-4,Novak Djokovic,Daniil Medvedev,W,(ch),1.19,7.8%,6.3%,57.8%,86.5%,40.7%,3/4,1:22
26‑Jun‑2017,Eastbourne,Grass,QF,4,47,(1)Djokovic d. Donald Young [USA],6-2 7-6(9),Novak Djokovic,Donald Young,W,,1.48,10.4%,4.5%,73.1%,79.6%,50.0%,3/4,1:35
26‑Jun‑2017,Eastbourne,Grass,R16,4,75,(1)Djokovic d. (Q)Vasek Pospisil [CAN],6-4 6-3,Novak Djokovic,Vasek Pospisil,W,,1.21,7.6%,6.1%,71.2%,72.3%,57.9%,3/3,1:25
29‑May‑2017,Roland Garros,Clay,QF,2,7,(6)Dominic Thiem [AUT] d. (2)Djokovic,7-6(5) 6-3 6-0,Novak Djokovic,Dominic Thiem,L,(ch),0.70,1.9%,2.9%,64.4%,56.7%,40.5%,9/15,2:15
29‑May‑2017,Roland Garros,Clay,R16,2,20,(2)Djokovic d. (19)Albert Ramos [ESP],7-6(5) 6-1 6-3,Novak Djokovic,Albert Ramos,W,,1.32,3.0%,0.0%,61.6%,72.1%,47.4%,5/8,2:27
29‑May‑2017,Roland Garros,Clay,R32,2,41,(2)Djokovic d. Diego Schwartzman [ARG],5-7 6-3 3-6 6-1 6-1,Novak Djokovic,Diego Schwartzman,W,(ch),1.63,6.1%,0.9%,70.2%,77.5%,55.9%,3/7,3:18
29‑May‑2017,Roland Garros,Clay,R64,2,59,(2)Djokovic d. Joao Sousa [POR],6-1 6-4 6-3,Novak Djokovic,Joao Sousa,W,,1.46,2.3%,1.1%,58.0%,80.4%,48.6%,4/5,2:07
29‑May‑2017,Roland Garros,Clay,R128,2,77,(2)Djokovic d. Marcel Granollers [ESP],6-3 6-4 6-2,Novak Djokovic,Marcel Granollers,W,,1.37,5.7%,1.1%,66.7%,62.1%,62.1%,6/10,2:27
15‑May‑2017,Rome Masters,Clay,F,2,17,(16)Alexander Zverev [GER] d. (2)Djokovic,6-4 6-3,Novak Djokovic,Alexander Zverev,L,(ch),0.48,1.5%,4.5%,64.2%,69.8%,37.5%,2/5,1:21
15‑May‑2017,Rome Masters,Clay,SF,2,7,(2)Djokovic d. (8)Dominic Thiem [AUT],6-1 6-0,Novak Djokovic,Dominic Thiem,W,(ch),2.32,4.7%,0.0%,72.1%,80.6%,50.0%,2/2,0:59
15‑May‑2017,Rome Masters,Clay,QF,2,34,(2)Djokovic d. Juan Martin Del Potro [ARG],6-1 6-4,Novak Djokovic,Juan Martin Del Potro,W,,1.26,6.6%,1.6%,63.9%,69.2%,59.1%,4/5,
15‑May‑2017,Rome Masters,Clay,R16,2,20,(2)Djokovic d. Roberto Bautista Agut [ESP],6-4 6-4,Novak Djokovic,Roberto Bautista Agut,W,,1.29,9.7%,1.6%,71.0%,72.7%,50.0%,1/2,1:41
15‑May‑2017,Rome Masters,Clay,R32,2,55,(2)Djokovic d. (Q)Aljaz Bedene [SLO],7-6(2) 6-2,Novak Djokovic,Aljaz Bedene,W,,1.36,5.9%,0.0%,70.6%,75.0%,55.0%,1/2,1:45
8‑May‑2017,Madrid Masters,Clay,SF,2,5,(4)Rafael Nadal [ESP] d. (2)Djokovic,6-2 6-4,Novak Djokovic,Rafael Nadal,L,(ch),0.69,7.1%,3.6%,69.6%,56.4%,41.2%,2/6,1:38
8‑May‑2017,Madrid Masters,Clay,QF,2,8,(2)Djokovic d. (6)Kei Nishikori [JPN],W/O,Novak Djokovic,Kei Nishikori,W,,,,,,,,,
8‑May‑2017,Madrid Masters,Clay,R16,2,38,(2)Djokovic d. Feliciano Lopez [ESP],6-4 7-5,Novak Djokovic,Feliciano Lopez,W,,1.02,9.2%,1.5%,67.7%,79.5%,61.9%,1/1,1:33
8‑May‑2017,Madrid Masters,Clay,R32,2,76,(2)Djokovic d. (WC)Nicolas Almagro [ESP],6-1 4-6 7-5,Novak Djokovic,Nicolas Almagro,W,,1.29,8.2%,2.4%,69.4%,69.5%,61.5%,4/7,2:15
17‑Apr‑2017,Monte Carlo Masters,Clay,QF,2,13,(10)David Goffin [BEL] d. (2)Djokovic,6-2 3-6 7-5,Novak Djokovic,David Goffin,L,(ch),0.98,3.6%,3.6%,64.5%,66.2%,46.2%,13/17,2:37
17‑Apr‑2017,Monte Carlo Masters,Clay,R16,2,19,(2)Djokovic d. (13)Pablo Carreno Busta [ESP],6-2 4-6 6-4,Novak Djokovic,Pablo Carreno Busta,W,(ch),1.21,2.1%,5.2%,60.4%,75.9%,36.8%,8/12,2:26
17‑Apr‑2017,Monte Carlo Masters,Clay,R32,2,32,(2)Djokovic d. Gilles Simon [FRA],6-3 3-6 7-5,Novak Djokovic,Gilles Simon,W,(ch),1.17,2.4%,1.2%,61.4%,62.7%,59.4%,1/6,
7‑Apr‑2017,Davis Cup WG QF: SRB vs ESP,Hard,RR,2,24,Djokovic d. Albert Ramos [ESP],6-3 6-4 6-2,Novak Djokovic,Albert Ramos,W,,1.80,12.5%,2.5%,66.3%,84.9%,63.0%,1/1,1:55
6‑Mar‑2017,Indian Wells Masters,Hard,R16,2,16,(15)Nick Kyrgios [AUS] d. (2)Djokovic,6-4 7-6(3),Novak Djokovic,Nick Kyrgios,L,(ch),0.78,3.7%,0.0%,61.0%,70.0%,56.3%,4/5,1:51
6‑Mar‑2017,Indian Wells Masters,Hard,R32,2,35,(2)Djokovic d. (31)Juan Martin Del Potro [ARG],7-5 4-6 6-1,Novak Djokovic,Juan Martin Del Potro,W,,1.37,4.6%,1.1%,64.4%,73.2%,58.1%,1/4,2:17
6‑Mar‑2017,Indian Wells Masters,Hard,R64,2,46,(2)Djokovic d. Kyle Edmund [GBR],6-4 7-6(5),Novak Djokovic,Kyle Edmund,W,,1.06,3.9%,3.9%,66.2%,68.6%,50.0%,1/3,1:51
27‑Feb‑2017,Acapulco,Hard,QF,2,17,(6)Nick Kyrgios [AUS] d. (1)Djokovic,7-6(9) 7-5,Novak Djokovic,Nick Kyrgios,L,(ch),0.80,2.9%,2.9%,65.7%,76.1%,70.8%,0/1,1:47
27‑Feb‑2017,Acapulco,Hard,R16,2,32,(1)Djokovic d. Juan Martin Del Potro [ARG],4-6 6-4 6-4,Novak Djokovic,Juan Martin Del Potro,W,(ch),1.06,7.5%,1.1%,63.4%,66.1%,50.0%,6/10,2:38
27‑Feb‑2017,Acapulco,Hard,R32,2,62,(1)Djokovic d. Martin Klizan [SVK],6-3 7-6(4),Novak Djokovic,Martin Klizan,W,,1.32,4.1%,0.0%,71.6%,71.7%,61.9%,4/6,1:34
3‑Feb‑2017,Davis Cup WG R1: RUS vs SRB,Hard,RR,2,63,Djokovic d. Daniil Medvedev [RUS],3-6 6-4 6-1 1-0 RET,Novak Djokovic,Daniil Medvedev,W,,1.11,3.8%,2.9%,67.3%,60.0%,47.1%,9/14,2:16
16‑Jan‑2017,Australian Open,Hard,R64,2,117,Denis Istomin [UZB] d. (2)Djokovic,7-6(8) 5-7 2-6 7-6(5) 6-4,Novak Djokovic,Denis Istomin,L,,1.07,7.6%,4.9%,57.8%,72.0%,55.1%,10/14,4:48
16‑Jan‑2017,Australian Open,Hard,R128,2,40,(2)Djokovic d. Fernando Verdasco [ESP],6-1 7-6(4) 6-2,Novak Djokovic,Fernando Verdasco,W,(ch),1.47,2.1%,2.1%,61.7%,75.9%,50.0%,3/5,2:20
2‑Jan‑2017,Doha,Hard,F,2,1,(2)Djokovic d. (1)Andy Murray [GBR],6-3 5-7 6-4,Novak Djokovic,Andy Murray,W,(ch),1.03,1.8%,2.7%,71.8%,68.4%,61.3%,5/7,2:54
2‑Jan‑2017,Doha,Hard,SF,2,42,(2)Djokovic d. Fernando Verdasco [ESP],4-6 7-6(7) 6-3,Novak Djokovic,Fernando Verdasco,W,,1.14,3.2%,1.1%,61.3%,78.9%,41.7%,4/7,2:22
2‑Jan‑2017,Doha,Hard,QF,2,107,(2)Djokovic d. (Q)Radek Stepanek [CZE],6-3 6-3,Novak Djokovic,Radek Stepanek,W,,1.53,5.4%,5.4%,62.5%,74.3%,57.1%,3/4,1:31
2‑Jan‑2017,Doha,Hard,R16,2,71,(2)Djokovic d. Horacio Zeballos [ARG],6-3 6-4,Novak Djokovic,Horacio Zeballos,W,,2.61,8.5%,2.1%,70.2%,87.9%,78.6%,0/0,1:11
2‑Jan‑2017,Doha,Hard,R32,2,63,(2)Djokovic d. Jan Lennard Struff [GER],7-6(1) 6-3,Novak Djokovic,Jan Lennard Struff,W,,1.58,7.3%,7.3%,70.9%,84.6%,37.5%,3/5,1:26
14‑Nov‑2016,Tour Finals,Hard,F,2,1,(1)Andy Murray [GBR] d. (2)Djokovic,6-3 6-4,Novak Djokovic,Andy Murray,L,(ch),0.82,1.6%,0.0%,72.1%,59.1%,64.7%,6/9,1:43
14‑Nov‑2016,Tour Finals,Hard,SF,2,5,(2)Djokovic d. (5)Kei Nishikori [JPN],6-1 6-1,Novak Djokovic,Kei Nishikori,W,(ch),1.89,6.8%,2.3%,63.6%,82.1%,43.8%,2/3,1:06
14‑Nov‑2016,Tour Finals,Hard,RR,2,9,(2)Djokovic d. (8)Dominic Thiem [AUT],6-7(10) 6-0 6-2,Novak Djokovic,Dominic Thiem,W,(ch),1.67,3.8%,0.0%,67.5%,72.2%,76.9%,1/1,2:02
14‑Nov‑2016,Tour Finals,Hard,RR,2,11,(2)Djokovic d. (9)David Goffin [BEL],6-1 6-2,Novak Djokovic,David Goffin,W,(ch),1.52,5.3%,7.0%,61.4%,82.9%,36.4%,1/1,1:09
14‑Nov‑2016,Tour Finals,Hard,RR,2,4,(2)Djokovic d. (4)Milos Raonic [CAN],7-6(6) 7-6(5),Novak Djokovic,Milos Raonic,W,(ch),0.98,2.2%,2.2%,64.4%,72.4%,46.9%,5/7,2:14
31‑Oct‑2016,Paris Masters,Hard,QF,1,10,(9)Marin Cilic [CRO] d. (1)Djokovic,6-4 7-6(2),Novak Djokovic,Marin Cilic,L,,0.89,4.2%,2.8%,60.6%,69.8%,46.4%,5/8,1:44
31‑Oct‑2016,Paris Masters,Hard,R16,1,18,(1)Djokovic d. (14)Grigor Dimitrov [BUL],4-6 6-2 6-3,Novak Djokovic,Grigor Dimitrov,W,,1.19,5.3%,5.3%,63.8%,73.3%,47.1%,6/8,2:23
31‑Oct‑2016,Paris Masters,Hard,R32,1,34,(1)Djokovic d. Gilles Muller [LUX],6-3 6-4,Novak Djokovic,Gilles Muller,W,,1.75,5.5%,7.3%,58.2%,90.6%,60.9%,1/1,1:20
10‑Oct‑2016,Shanghai Masters,Hard,SF,1,19,(15)Roberto Bautista Agut [ESP] d. (1)Djokovic,6-4 6-4,Novak Djokovic,Roberto Bautista Agut,L,(ch),1.00,6.7%,3.3%,66.7%,62.5%,50.0%,1/5,1:48
10‑Oct‑2016,Shanghai Masters,Hard,QF,1,110,(1)Djokovic d. (Q)Mischa Zverev [GER],3-6 7-6(4) 6-3,Novak Djokovic,Mischa Zverev,W,,1.02,3.9%,5.8%,53.4%,74.5%,50.0%,5/9,2:20
10‑Oct‑2016,Shanghai Masters,Hard,R16,1,131,(1)Djokovic d. (Q)Vasek Pospisil [CAN],6-4 6-4,Novak Djokovic,Vasek Pospisil,W,,1.47,3.8%,0.0%,60.4%,71.9%,71.4%,0/1,1:20
10‑Oct‑2016,Shanghai Masters,Hard,R32,1,50,(1)Djokovic d. Fabio Fognini [ITA],6-3 6-3,Novak Djokovic,Fabio Fognini,W,,1.58,7.1%,7.1%,51.8%,82.8%,51.9%,3/4,1:15
29‑Aug‑2016,US Open,Hard,F,1,3,(3)Stan Wawrinka [SUI] d. (1)Djokovic,6-7(1) 6-4 7-5 6-3,Novak Djokovic,Stan Wawrinka,L,(ch),1.11,4.9%,5.7%,51.2%,77.8%,53.3%,4/10,3:54
29‑Aug‑2016,US Open,Hard,SF,1,12,(1)Djokovic d. (10)Gael Monfils [FRA],6-3 6-2 3-6 6-2,Novak Djokovic,Gael Monfils,W,(ch),1.31,0.9%,6.6%,64.2%,67.6%,52.6%,7/11,2:32
29‑Aug‑2016,US Open,Hard,QF,1,11,(1)Djokovic d. (9)Jo Wilfried Tsonga [FRA],6-3 6-2 RET,Novak Djokovic,Jo Wilfried Tsonga,W,,1.76,2.0%,6.0%,58.0%,82.8%,57.1%,1/2,1:23
29‑Aug‑2016,US Open,Hard,R16,1,84,(1)Djokovic d. Kyle Edmund [GBR],6-2 6-1 6-4,Novak Djokovic,Kyle Edmund,W,,1.50,3.7%,8.5%,62.2%,74.5%,45.2%,4/6,1:55
29‑Aug‑2016,US Open,Hard,R32,1,61,(1)Djokovic d. Mikhail Youzhny [RUS],4-2 RET,Novak Djokovic,Mikhail Youzhny,W,,5.72,0.0%,0.0%,61.5%,100.0%,80.0%,0/0,0:31
29‑Aug‑2016,US Open,Hard,R64,1,49,(1)Djokovic d. Jiri Vesely [CZE],W/O,Novak Djokovic,Jiri Vesely,W,,,,,,,,,
29‑Aug‑2016,US Open,Hard,R128,1,247,(1)Djokovic d. Jerzy Janowicz [POL],6-3 5-7 6-2 6-1,Novak Djokovic,Jerzy Janowicz,W,(ch),1.41,10.5%,4.4%,62.3%,69.0%,62.8%,10/12,2:37
8‑Aug‑2016,Rio Olympics,Hard,R64,1,141,Juan Martin Del Potro [ARG] d. (1)Djokovic,7-6(4) 7-6(2),Novak Djokovic,Juan Martin Del Potro,L,(ch),0.61,7.9%,2.0%,69.3%,67.1%,54.8%,7/7,2:27
25‑Jul‑2016,Canada Masters,Hard,F,1,6,(1)Djokovic d. (3)Kei Nishikori [JPN],6-3 7-5,Novak Djokovic,Kei Nishikori,W,(ch),1.47,8.6%,0.0%,75.9%,81.8%,42.9%,1/2,1:22
25‑Jul‑2016,Canada Masters,Hard,SF,1,14,(1)Djokovic d. (10)Gael Monfils [FRA],6-3 6-2,Novak Djokovic,Gael Monfils,W,(ch),1.65,1.9%,9.3%,64.8%,80.0%,47.4%,6/7,1:13
25‑Jul‑2016,Canada Masters,Hard,QF,1,8,(1)Djokovic d. (5)Tomas Berdych [CZE],7-6(6) 6-4,Novak Djokovic,Tomas Berdych,W,,1.04,3.5%,5.8%,48.8%,78.6%,50.0%,7/8,2:00
25‑Jul‑2016,Canada Masters,Hard,R16,1,129,(1)Djokovic d. (Q)Radek Stepanek [CZE],6-2 6-4,Novak Djokovic,Radek Stepanek,W,,1.94,6.0%,2.0%,68.0%,79.4%,68.8%,4/5,1:28
25‑Jul‑2016,Canada Masters,Hard,R32,1,37,(1)Djokovic d. Gilles Muller [LUX],7-5 7-6(3),Novak Djokovic,Gilles Muller,W,,1.52,4.5%,4.5%,59.1%,76.9%,66.7%,1/3,1:43
27‑Jun‑2016,Wimbledon,Grass,R32,1,41,(28)Sam Querrey [USA] d. (1)Djokovic,7-6(6) 6-1 3-6 7-6(5),Novak Djokovic,Sam Querrey,L,(ch),0.91,4.8%,1.4%,66.4%,64.9%,55.1%,11/15,2:56
27‑Jun‑2016,Wimbledon,Grass,R64,1,55,(1)Djokovic d. Adrian Mannarino [FRA],6-4 6-3 7-6(5),Novak Djokovic,Adrian Mannarino,W,,1.23,5.8%,7.8%,65.0%,83.6%,47.2%,8/9,2:04
27‑Jun‑2016,Wimbledon,Grass,R128,1,177,(1)Djokovic d. James Ward [GBR],6-0 7-6(3) 6-4,Novak Djokovic,James Ward,W,,1.59,7.9%,1.1%,65.2%,77.6%,61.3%,8/9,2:02
23‑May‑2016,Roland Garros,Clay,F,1,2,(1)Djokovic d. (2)Andy Murray [GBR],3-6 6-1 6-2 6-4,Novak Djokovic,Andy Murray,W,(ch),1.30,3.6%,2.7%,69.1%,64.5%,58.8%,7/10,3:03
23‑May‑2016,Roland Garros,Clay,SF,1,15,(1)Djokovic d. (13)Dominic Thiem [AUT],6-2 6-1 6-4,Novak Djokovic,Dominic Thiem,W,(ch),1.72,2.7%,1.4%,68.5%,72.0%,69.6%,3/4,1:48
23‑May‑2016,Roland Garros,Clay,QF,1,8,(1)Djokovic d. (7)Tomas Berdych [CZE],6-3 7-5 6-3,Novak Djokovic,Tomas Berdych,W,,1.48,0.0%,1.2%,60.5%,71.4%,65.6%,4/6,2:06
23‑May‑2016,Roland Garros,Clay,R16,1,16,(1)Djokovic d. (14)Roberto Bautista Agut [ESP],3-6 6-4 6-1 7-5,Novak Djokovic,Roberto Bautista Agut,W,,1.24,1.7%,4.3%,70.7%,64.6%,50.0%,5/11,3:12
23‑May‑2016,Roland Garros,Clay,R32,1,66,(1)Djokovic d. Aljaz Bedene [SLO],6-2 6-3 6-3,Novak Djokovic,Aljaz Bedene,W,,1.44,5.4%,0.0%,76.3%,67.6%,54.5%,5/7,2:02
23‑May‑2016,Roland Garros,Clay,R64,1,161,(1)Djokovic d. (Q)Steve Darcis [BEL],7-5 6-3 6-4,Novak Djokovic,Steve Darcis,W,,1.18,3.8%,3.8%,66.7%,67.1%,57.1%,2/4,2:17
23‑May‑2016,Roland Garros,Clay,R128,1,95,(1)Djokovic d. Yen Hsun Lu [TPE],6-4 6-1 6-1,Novak Djokovic,Yen Hsun Lu,W,,2.14,1.6%,1.6%,70.3%,75.6%,73.7%,0/1,1:30
9‑May‑2016,Rome Masters,Clay,F,1,3,(2)Andy Murray [GBR] d. (1)Djokovic,6-3 6-3,Novak Djokovic,Andy Murray,L,(ch),0.71,8.9%,1.8%,57.1%,62.5%,50.0%,3/6,1:35
9‑May‑2016,Rome Masters,Clay,SF,1,6,(1)Djokovic d. (6)Kei Nishikori [JPN],2-6 6-4 7-6(5),Novak Djokovic,Kei Nishikori,W,(ch),1.09,5.1%,2.0%,70.7%,70.0%,48.3%,5/8,3:01
9‑May‑2016,Rome Masters,Clay,QF,1,5,(1)Djokovic d. (5)Rafael Nadal [ESP],7-5 7-6(4),Novak Djokovic,Rafael Nadal,W,(ch),1.10,3.8%,2.5%,70.9%,64.3%,65.2%,1/3,2:24
9‑May‑2016,Rome Masters,Clay,R16,1,37,(1)Djokovic d. Thomaz Bellucci [BRA],0-6 6-3 6-2,Novak Djokovic,Thomaz Bellucci,W,,1.03,1.4%,0.0%,76.1%,68.5%,41.2%,0/3,1:37
9‑May‑2016,Rome Masters,Clay,R32,1,103,(1)Djokovic d. (Q)Stephane Robert [FRA],7-5 7-5,Novak Djokovic,Stephane Robert,W,,1.28,2.8%,1.4%,69.4%,70.0%,72.7%,2/3,1:26
2‑May‑2016,Madrid Masters,Clay,F,1,2,(1)Djokovic d. (2)Andy Murray [GBR],6-2 3-6 6-3,Novak Djokovic,Andy Murray,W,(ch),1.30,2.4%,3.7%,72.0%,72.9%,52.2%,8/10,2:06
2‑May‑2016,Madrid Masters,Clay,SF,1,6,(1)Djokovic d. (6)Kei Nishikori [JPN],6-3 7-6(4),Novak Djokovic,Kei Nishikori,W,(ch),1.22,5.1%,2.5%,73.4%,75.9%,42.9%,4/5,1:58
2‑May‑2016,Madrid Masters,Clay,QF,1,10,(1)Djokovic d. (11)Milos Raonic [CAN],6-3 6-4,Novak Djokovic,Milos Raonic,W,,1.44,1.6%,4.7%,65.6%,73.8%,68.2%,3/3,1:44
2‑May‑2016,Madrid Masters,Clay,R16,1,17,(1)Djokovic d. (15)Roberto Bautista Agut [ESP],6-2 6-1,Novak Djokovic,Roberto Bautista Agut,W,,2.01,2.3%,0.0%,62.8%,88.9%,43.8%,0/0,1:08
2‑May‑2016,Madrid Masters,Clay,R32,1,40,(1)Djokovic d. Borna Coric [CRO],6-2 6-4,Novak Djokovic,Borna Coric,W,(ch),1.96,4.1%,8.2%,53.1%,84.6%,69.6%,1/1,1:18
11‑Apr‑2016,Monte Carlo Masters,Clay,R32,1,55,Jiri Vesely [CZE] d. (1)Djokovic,6-4 2-6 6-4,Novak Djokovic,Jiri Vesely,L,(ch),0.93,3.3%,3.3%,66.3%,72.1%,45.2%,5/8,2:06
21‑Mar‑2016,Miami Masters,Hard,F,1,6,(1)Djokovic d. (6)Kei Nishikori [JPN],6-3 6-3,Novak Djokovic,Kei Nishikori,W,(ch),1.85,0.0%,4.7%,65.1%,78.6%,60.0%,0/2,1:26
21‑Mar‑2016,Miami Masters,Hard,SF,1,15,(1)Djokovic d. (15)David Goffin [BEL],7-6(5) 6-4,Novak Djokovic,David Goffin,W,(ch),1.16,9.2%,2.6%,59.2%,71.1%,61.3%,4/5,2:05
21‑Mar‑2016,Miami Masters,Hard,QF,1,7,(1)Djokovic d. (7)Tomas Berdych [CZE],6-3 6-3,Novak Djokovic,Tomas Berdych,W,,1.50,3.3%,1.6%,63.9%,69.2%,63.6%,2/3,1:39
21‑Mar‑2016,Miami Masters,Hard,R16,1,14,(1)Djokovic d. (14)Dominic Thiem [AUT],6-3 6-4,Novak Djokovic,Dominic Thiem,W,,1.01,2.0%,8.8%,68.6%,61.4%,50.0%,14/15,1:49
21‑Mar‑2016,Miami Masters,Hard,R32,1,38,(1)Djokovic d. (33)Joao Sousa [POR],6-4 6-1,Novak Djokovic,Joao Sousa,W,,1.55,17.3%,7.7%,73.1%,76.3%,21.4%,3/5,1:17
21‑Mar‑2016,Miami Masters,Hard,R64,1,87,(1)Djokovic d. Kyle Edmund [GBR],6-3 6-3,Novak Djokovic,Kyle Edmund,W,,1.71,6.4%,2.1%,70.2%,75.8%,64.3%,0/1,1:20
7‑Mar‑2016,Indian Wells Masters,Hard,F,1,14,(1)Djokovic d. (12)Milos Raonic [CAN],6-2 6-0,Novak Djokovic,Milos Raonic,W,(ch),2.11,4.9%,2.4%,68.3%,78.6%,61.5%,0/0,1:17
7‑Mar‑2016,Indian Wells Masters,Hard,SF,1,5,(1)Djokovic d. (4)Rafael Nadal [ESP],7-6(5) 6-2,Novak Djokovic,Rafael Nadal,W,(ch),1.43,3.3%,5.0%,70.0%,71.4%,61.1%,1/2,1:58
7‑Mar‑2016,Indian Wells Masters,Hard,QF,1,9,(1)Djokovic d. (7)Jo Wilfried Tsonga [FRA],7-6(2) 7-6(2),Novak Djokovic,Jo Wilfried Tsonga,W,,1.35,3.8%,5.1%,60.8%,79.2%,51.6%,0/2,2:06
7‑Mar‑2016,Indian Wells Masters,Hard,R16,1,21,(1)Djokovic d. (18)Feliciano Lopez [ESP],6-3 6-3,Novak Djokovic,Feliciano Lopez,W,,1.53,6.3%,2.1%,60.4%,79.3%,68.4%,0/0,1:05
7‑Mar‑2016,Indian Wells Masters,Hard,R32,1,30,(1)Djokovic d. (27)Philipp Kohlschreiber [GER],7-5 7-5,Novak Djokovic,Philipp Kohlschreiber,W,,1.17,1.2%,1.2%,61.7%,70.0%,54.8%,2/4,1:39
7‑Mar‑2016,Indian Wells Masters,Hard,R64,1,149,(1)Djokovic d. (Q)Bjorn Fratangelo [USA],2-6 6-1 6-2,Novak Djokovic,Bjorn Fratangelo,W,,1.46,11.3%,4.2%,59.2%,78.6%,48.3%,4/7,1:46
4‑Mar‑2016,Davis Cup WG R1: SRB vs KAZ,Hard,RR,1,200,Djokovic d. Aleksandr Nedovyesov [KAZ],6-1 6-2 6-3,Novak Djokovic,Aleksandr Nedovyesov,W,,1.93,7.5%,3.0%,59.7%,85.0%,59.3%,1/1,1:53
4‑Mar‑2016,Davis Cup WG R1: SRB vs KAZ,Hard,RR,1,79,Djokovic d. Mikhail Kukushkin [KAZ],6-7(6) 7-6(3) 4-6 6-3 6-2,Novak Djokovic,Mikhail Kukushkin,W,,1.17,11.0%,6.9%,67.6%,76.1%,41.1%,3/8,4:57
22‑Feb‑2016,Dubai,Hard,QF,1,24,(6)Feliciano Lopez [ESP] d. (1)Djokovic,6-3 0-0 RET,Novak Djokovic,Feliciano Lopez,L,,0.55,3.4%,3.4%,55.2%,68.8%,46.2%,4/6,0:33
22‑Feb‑2016,Dubai,Hard,R16,1,121,(1)Djokovic d. (WC)Malek Jaziri [TUN],6-1 6-2,Novak Djokovic,Malek Jaziri,W,,2.79,9.5%,4.8%,57.1%,79.2%,83.3%,1/1,1:05
22‑Feb‑2016,Dubai,Hard,R32,1,41,(1)Djokovic d. Tommy Robredo [ESP],6-1 6-2,Novak Djokovic,Tommy Robredo,W,,2.79,15.4%,2.6%,69.2%,88.9%,66.7%,0/0,1:05
18‑Jan‑2016,Australian Open,Hard,F,1,2,(1)Djokovic d. (2)Andy Murray [GBR],6-1 7-5 7-6,Novak Djokovic,Andy Murray,W,(ch),1.32,6.3%,2.7%,65.8%,74.0%,52.6%,4/6,2:53
18‑Jan‑2016,Australian Open,Hard,SF,1,3,(1)Djokovic d. (3)Roger Federer [SUI],6-1 6-2 3-6 6-3,Novak Djokovic,Roger Federer,W,(ch),1.64,10.3%,1.0%,67.0%,76.9%,65.6%,3/4,2:19
18‑Jan‑2016,Australian Open,Hard,QF,1,7,(1)Djokovic d. (7)Kei Nishikori [JPN],6-3 6-2 6-4,Novak Djokovic,Kei Nishikori,W,(ch),1.40,6.7%,2.2%,57.3%,64.7%,65.8%,6/8,2:07
18‑Jan‑2016,Australian Open,Hard,R16,1,15,(1)Djokovic d. (14)Gilles Simon [FRA],6-3 6-7 6-4 4-6 6-3,Novak Djokovic,Gilles Simon,W,(ch),1.19,5.1%,0.6%,62.1%,70.0%,55.2%,14/18,4:32
18‑Jan‑2016,Australian Open,Hard,R32,1,29,(1)Djokovic d. (28)Andreas Seppi [ITA],6-1 7-5 7-6,Novak Djokovic,Andreas Seppi,W,,1.33,8.7%,1.9%,71.8%,75.7%,62.1%,3/3,2:21
18‑Jan‑2016,Australian Open,Hard,R64,1,187,(1)Djokovic d. Quentin Halys [FRA],6-1 6-2 7-6,Novak Djokovic,Quentin Halys,W,,2.35,12.5%,0.0%,61.1%,86.4%,71.4%,0/1,1:40
18‑Jan‑2016,Australian Open,Hard,R128,1,52,(1)Djokovic d. Hyeon Chung [KOR],6-3 6-2 6-4,Novak Djokovic,Hyeon Chung,W,,2.07,14.7%,4.4%,66.2%,88.9%,56.5%,0/1,1:55
4‑Jan‑2016,Doha,Hard,F,1,5,(1)Djokovic d. (2)Rafael Nadal [ESP],6-1 6-2,Novak Djokovic,Rafael Nadal,W,(ch),2.35,9.1%,2.3%,75.0%,78.8%,72.7%,1/1,1:13
4‑Jan‑2016,Doha,Hard,SF,1,6,(1)Djokovic d. (3)Tomas Berdych [CZE],6-3 7-6(3),Novak Djokovic,Tomas Berdych,W,(ch),1.30,5.8%,1.4%,65.2%,77.8%,54.2%,3/4,1:42
4‑Jan‑2016,Doha,Hard,QF,1,35,(1)Djokovic d. (8)Leonardo Mayer [ARG],6-3 7-5,Novak Djokovic,Leonardo Mayer,W,,1.45,3.5%,0.0%,66.7%,78.9%,36.8%,3/5,1:33
4‑Jan‑2016,Doha,Hard,R16,1,49,(1)Djokovic d. Fernando Verdasco [ESP],6-2 6-2,Novak Djokovic,Fernando Verdasco,W,,1.89,3.9%,3.9%,66.7%,76.5%,64.7%,2/2,1:09
4‑Jan‑2016,Doha,Hard,R32,1,118,(1)Djokovic d. (Q)Dustin Brown [GER],6-2 6-2,Novak Djokovic,Dustin Brown,W,(ch),2.11,5.0%,0.0%,80.0%,71.9%,87.5%,1/2,0:51
15‑Nov‑2015,Tour Finals,Hard,F,1,3,(1)Djokovic d. (3)Roger Federer [SUI],6-3 6-4,Novak Djokovic,Roger Federer,W,,1.28,8.9%,0.0%,66.1%,62.2%,84.2%,2/2,1:20
