Date,Tournament,Surface,Rd,Rk,vRk,meta_info,Score,Observed Player Name,Opponent Player Name,Observed Player W/L,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25‑Feb‑2013,Dubai,Hard,QF,2,46,(2)Federer d. Nikolay Davydenko [RUS],6-2 6-2,Roger Federer,Nikolay Davydenko,W,,2.42,11.9%,0.0%,76.2%,84.4%,70.0%,0/0,0:54
25‑Feb‑2013,Dubai,Hard,R16,2,34,(2)Federer d. Marcel Granollers [ESP],6-3 6-4,Roger Federer,Marcel Granollers,W,,1.25,3.2%,1.6%,60.3%,84.2%,52.0%,3/3,1:11
25‑Feb‑2013,Dubai,Hard,R32,2,128,(2)Federer d. (WC)Malek Jaziri [TUN],5-7 6-0 6-2,Roger Federer,Malek Jaziri,W,(ch),1.88,15.2%,4.5%,54.5%,83.3%,66.7%,1/2,1:30
11‑Feb‑2013,Rotterdam,Hard,QF,2,39,Julien Benneteau [FRA] d. (1)Federer,6-3 7-5,Roger Federer,Julien Benneteau,L,,0.77,10.1%,5.8%,56.5%,66.7%,33.3%,3/8,1:21
11‑Feb‑2013,Rotterdam,Hard,R16,2,123,(1)Federer d. (WC)Thiemo De Bakker [NED],6-3 6-4,Roger Federer,Thiemo De Bakker,W,,1.34,6.7%,5.0%,56.7%,91.2%,50.0%,1/1,1:03
11‑Feb‑2013,Rotterdam,Hard,R32,2,64,(1)Federer d. Grega Zemlja [SLO],6-3 6-1,Roger Federer,Grega Zemlja,W,,1.91,6.4%,2.1%,63.8%,76.7%,70.6%,2/2,0:58
14‑Jan‑2013,Australian Open,Hard,SF,2,3,(3)Andy Murray [GBR] d. (2)Federer,6-4 6-7(5) 6-3 6-7(2) 6-2,Roger Federer,Andy Murray,L,(ch) (wp),0.76,2.9%,1.2%,62.0%,72.6%,43.1%,10/16,4:00
14‑Jan‑2013,Australian Open,Hard,QF,2,8,(2)Federer d. (7)Jo Wilfried Tsonga [FRA],7-6(4) 4-6 7-6(4) 3-6 6-3,Roger Federer,Jo Wilfried Tsonga,W,(ch) (wp),1.11,3.8%,1.9%,62.0%,77.6%,55.0%,4/9,3:34
14‑Jan‑2013,Australian Open,Hard,R16,2,15,(2)Federer d. (13)Milos Raonic [CAN],6-4 7-6(4) 6-2,Roger Federer,Milos Raonic,W,(ch) (wp),2.37,17.9%,1.3%,64.1%,90.0%,75.0%,0/0,1:53
14‑Jan‑2013,Australian Open,Hard,R32,2,43,(2)Federer d. Bernard Tomic [AUS],6-4 7-6(5) 6-1,Roger Federer,Bernard Tomic,W,(wp),1.60,11.6%,4.2%,70.5%,88.1%,42.9%,1/1,1:58
14‑Jan‑2013,Australian Open,Hard,R64,2,40,(2)Federer d. Nikolay Davydenko [RUS],6-3 6-4 6-4,Roger Federer,Nikolay Davydenko,W,(wp),1.55,9.9%,2.2%,68.1%,75.8%,65.5%,0/0,1:59
14‑Jan‑2013,Australian Open,Hard,R128,2,46,(2)Federer d. Benoit Paire [FRA],6-2 6-4 6-1,Roger Federer,Benoit Paire,W,(wp),1.96,4.3%,0.0%,65.2%,84.4%,58.3%,3/3,1:23
5‑Nov‑2012,Tour Finals,Hard,F,2,1,(1)Novak Djokovic [SRB] d. (2)Federer,7-6(6) 7-5,Roger Federer,Novak Djokovic,L,,1.00,8.6%,2.2%,61.3%,61.4%,52.8%,3/7,2:15
5‑Nov‑2012,Tour Finals,Hard,SF,2,3,(2)Federer d. (3)Andy Murray [GBR],7-6(5) 6-2,Roger Federer,Andy Murray,W,,1.55,3.4%,0.0%,54.2%,84.4%,63.0%,1/2,1:34
5‑Nov‑2012,Tour Finals,Hard,RR,2,9,(2)Federer d. (8)Janko Tipsarevic [SRB],6-3 6-1,Roger Federer,Janko Tipsarevic,W,(ch),2.35,17.1%,2.4%,51.2%,95.2%,65.0%,0/0,1:09
5‑Nov‑2012,Tour Finals,Hard,RR,2,5,(2)Federer d. (4)David Ferrer [ESP],6-4 7-6(5),Roger Federer,David Ferrer,W,,1.10,4.8%,3.6%,53.0%,70.5%,64.1%,9/10,1:49
5‑Nov‑2012,Tour Finals,Hard,RR,2,7,(6)Juan Martin Del Potro [ARG] d. (2)Federer,7-6(3) 4-6 6-3,Roger Federer,Juan Martin Del Potro,L,,0.78,13.6%,1.1%,62.5%,78.2%,60.6%,0/1,2:01
22‑Oct‑2012,Basel,Hard,F,1,8,(2)Juan Martin Del Potro [ARG] d. (1)Federer,6-4 6-7(5) 7-6(3),Roger Federer,Juan Martin Del Potro,L,(ch),0.87,16.2%,0.9%,67.6%,76.0%,63.9%,1/2,2:44
22‑Oct‑2012,Basel,Hard,SF,1,101,(1)Federer d. (WC)Paul Henri Mathieu [FRA],7-5 6-4,Roger Federer,Paul Henri Mathieu,W,,1.39,16.7%,0.0%,58.3%,80.0%,68.0%,0/0,1:26
22‑Oct‑2012,Basel,Hard,QF,1,46,(1)Federer d. Benoit Paire [FRA],6-2 6-2,Roger Federer,Benoit Paire,W,,2.79,10.3%,2.6%,64.1%,96.0%,57.1%,0/0,0:55
22‑Oct‑2012,Basel,Hard,R16,1,34,(1)Federer d. Thomaz Bellucci [BRA],6-3 6-7(6) 7-5,Roger Federer,Thomaz Bellucci,W,,1.21,8.3%,0.0%,61.5%,81.4%,70.3%,2/2,2:04
22‑Oct‑2012,Basel,Hard,R32,1,83,(1)Federer d. (Q)Benjamin Becker [GER],7-5 6-3,Roger Federer,Benjamin Becker,W,,1.48,16.4%,3.3%,55.7%,82.4%,55.6%,1/2,1:29
7‑Oct‑2012,Shanghai Masters,Hard,SF,1,3,(3)Andy Murray [GBR] d. (1)Federer,6-4 6-4,Roger Federer,Andy Murray,L,(ch),0.72,5.0%,6.3%,58.8%,66.0%,36.4%,8/11,1:38
7‑Oct‑2012,Shanghai Masters,Hard,QF,1,16,(1)Federer d. (10)Marin Cilic [CRO],6-3 6-4,Roger Federer,Marin Cilic,W,(ch),1.33,12.9%,3.2%,67.7%,64.3%,55.0%,4/6,1:22
7‑Oct‑2012,Shanghai Masters,Hard,R16,1,17,(1)Federer d. (13)Stan Wawrinka [SUI],4-6 7-6(4) 6-0,Roger Federer,Stan Wawrinka,W,(ch),1.32,7.0%,1.2%,62.8%,66.7%,65.6%,1/3,1:56
7‑Oct‑2012,Shanghai Masters,Hard,R32,1,62,(1)Federer d. (Q)Yen Hsun Lu [TPE],6-3 7-5,Roger Federer,Yen Hsun Lu,W,,2.16,8.9%,1.8%,53.6%,93.3%,69.2%,1/1,1:20
14‑Sep‑2012,Davis Cup WG PO: NED vs SUI,Clay,RR,1,159,Federer d. Thiemo De Bakker [NED],6-3 6-4 6-4,Roger Federer,Thiemo De Bakker,W,,,,,,,,,
14‑Sep‑2012,Davis Cup WG PO: NED vs SUI,Clay,RR,1,50,Federer d. Robin Haase [NED],6-1 6-4 6-4,Roger Federer,Robin Haase,W,,,,,,,,,
27‑Aug‑2012,US Open,Hard,QF,1,7,(6)Tomas Berdych [CZE] d. (1)Federer,7-6(1) 6-4 3-6 6-3,Roger Federer,Tomas Berdych,L,(ch) (wp),0.83,6.1%,2.6%,63.5%,71.2%,45.2%,6/11,2:42
27‑Aug‑2012,US Open,Hard,R16,1,25,(1)Federer d. (23)Mardy Fish [USA],W/O,Roger Federer,Mardy Fish,W,,,,,,,,,
27‑Aug‑2012,US Open,Hard,R32,1,26,(1)Federer d. (25)Fernando Verdasco [ESP],6-3 6-4 6-4,Roger Federer,Fernando Verdasco,W,(wp),1.88,8.5%,1.2%,68.3%,87.5%,61.5%,1/1,2:02
27‑Aug‑2012,US Open,Hard,R64,1,83,(1)Federer d. Bjorn Phau [GER],6-2 6-3 6-2,Roger Federer,Bjorn Phau,W,(ch) (wp),1.75,19.7%,1.3%,68.4%,78.8%,62.5%,1/1,1:30
27‑Aug‑2012,US Open,Hard,R128,1,81,(1)Federer d. Donald Young [USA],6-3 6-2 6-4,Roger Federer,Donald Young,W,(wp),1.98,9.2%,2.6%,71.1%,83.3%,59.1%,1/2,1:34
12‑Aug‑2012,Cincinnati Masters,Hard,F,1,2,(1)Federer d. (2)Novak Djokovic [SRB],6-0 7-6(7),Roger Federer,Novak Djokovic,W,(ch),1.64,14.3%,1.8%,58.9%,81.8%,65.2%,0/0,1:20
12‑Aug‑2012,Cincinnati Masters,Hard,SF,1,26,(1)Federer d. Stan Wawrinka [SUI],7-6(4) 6-3,Roger Federer,Stan Wawrinka,W,(ch),1.54,7.4%,7.4%,54.4%,81.1%,67.7%,2/2,1:35
12‑Aug‑2012,Cincinnati Masters,Hard,QF,1,20,(1)Federer d. (10)Mardy Fish [USA],6-3 7-6(4),Roger Federer,Mardy Fish,W,,1.74,8.8%,0.0%,73.7%,88.1%,53.3%,0/0,1:28
12‑Aug‑2012,Cincinnati Masters,Hard,R16,1,49,(1)Federer d. Bernard Tomic [AUS],6-2 6-4,Roger Federer,Bernard Tomic,W,,1.56,14.0%,2.0%,56.0%,82.1%,63.6%,0/0,1:02
12‑Aug‑2012,Cincinnati Masters,Hard,R32,1,62,(1)Federer d. Alex Bogomolov Jr [RUS],6-3 6-2,Roger Federer,Alex Bogomolov Jr,W,,1.99,23.5%,3.9%,58.8%,83.3%,66.7%,1/1,1:01
25‑Jul‑2012,London Olympics,Grass,F,1,4,(3)Andy Murray [GBR] d. (1)Federer,6-2 6-1 6-4,Roger Federer,Andy Murray,L,(ch),0.64,11.5%,1.3%,65.4%,64.7%,37.0%,5/10,1:56
25‑Jul‑2012,London Olympics,Grass,SF,1,9,(1)Federer d. (8)Juan Martin Del Potro [ARG],3-6 7-6(5) 19-17,Roger Federer,Juan Martin Del Potro,W,(ch),1.12,13.2%,1.1%,67.8%,74.6%,62.5%,5/7,4:26
25‑Jul‑2012,London Olympics,Grass,QF,1,11,(1)Federer d. (10)John Isner [USA],6-4 7-6(5),Roger Federer,John Isner,W,(ch),1.02,4.1%,1.4%,63.0%,78.3%,63.0%,1/1,1:25
25‑Jul‑2012,London Olympics,Grass,R16,1,34,(1)Federer d. Denis Istomin [UZB],7-5 6-3,Roger Federer,Denis Istomin,W,(ch),1.30,4.4%,0.0%,73.5%,76.0%,55.6%,4/5,1:21
25‑Jul‑2012,London Olympics,Grass,R32,1,32,(1)Federer d. Julien Benneteau [FRA],6-2 6-2,Roger Federer,Julien Benneteau,W,(ch),1.74,14.9%,0.0%,66.0%,80.6%,56.3%,0/0,0:58
25‑Jul‑2012,London Olympics,Grass,R64,1,51,(1)Federer d. Alejandro Falla [COL],6-3 5-7 6-3,Roger Federer,Alejandro Falla,W,(ch),1.21,10.3%,1.1%,63.2%,72.7%,50.0%,3/6,1:47
25‑Jun‑2012,Wimbledon,Grass,F,3,4,(3)Federer d. (4)Andy Murray [GBR],4-6 7-5 6-3 6-4,Roger Federer,Andy Murray,W,(ch) (wp),1.22,9.2%,2.3%,68.7%,75.6%,48.8%,5/7,3:24
25‑Jun‑2012,Wimbledon,Grass,SF,3,1,(3)Federer d. (1)Novak Djokovic [SRB],6-3 3-6 6-4 6-3,Roger Federer,Novak Djokovic,W,(ch) (wp),1.32,11.9%,0.0%,64.4%,75.4%,72.2%,2/3,2:19
25‑Jun‑2012,Wimbledon,Grass,QF,3,33,(3)Federer d. (26)Mikhail Youzhny [RUS],6-1 6-2 6-2,Roger Federer,Mikhail Youzhny,W,(ch) (wp),1.89,3.0%,0.0%,62.1%,87.8%,52.0%,2/2,1:32
25‑Jun‑2012,Wimbledon,Grass,R16,3,75,(3)Federer d. Xavier Malisse [BEL],7-6(1) 6-1 4-6 6-3,Roger Federer,Xavier Malisse,W,(wp),1.40,7.7%,0.9%,70.1%,73.2%,57.1%,8/11,2:11
25‑Jun‑2012,Wimbledon,Grass,R32,3,32,(3)Federer d. (29)Julien Benneteau [FRA],4-6 6-7(3) 6-2 7-6(6) 6-1,Roger Federer,Julien Benneteau,W,(wp),1.28,9.0%,2.6%,64.7%,79.2%,56.4%,4/6,3:34
25‑Jun‑2012,Wimbledon,Grass,R64,3,68,(3)Federer d. Fabio Fognini [ITA],6-1 6-3 6-2,Roger Federer,Fabio Fognini,W,(wp),2.47,21.7%,3.3%,68.3%,90.2%,57.9%,0/0,1:14
25‑Jun‑2012,Wimbledon,Grass,R128,3,43,(3)Federer d. Albert Ramos [ESP],6-1 6-1 6-1,Roger Federer,Albert Ramos,W,(wp),2.22,15.5%,1.7%,69.0%,72.5%,72.2%,1/2,1:19
11‑Jun‑2012,Halle,Grass,F,3,87,(WC)Tommy Haas [GER] d. (2)Federer,7-6(5) 6-4,Roger Federer,Tommy Haas,L,(ch),0.79,8.3%,3.6%,69.0%,72.4%,38.5%,2/4,1:35
11‑Jun‑2012,Halle,Grass,SF,3,31,(2)Federer d. Mikhail Youzhny [RUS],6-1 6-4,Roger Federer,Mikhail Youzhny,W,,1.81,17.0%,0.0%,68.1%,84.4%,46.7%,3/4,1:00
11‑Jun‑2012,Halle,Grass,QF,3,21,(2)Federer d. (5)Milos Raonic [CAN],6-7(4) 6-4 7-6(3),Roger Federer,Milos Raonic,W,,1.28,9.6%,0.0%,69.1%,81.5%,82.8%,0/0,1:59
11‑Jun‑2012,Halle,Grass,R16,3,29,(2)Federer d. Florian Mayer [GER],6-4 7-5,Roger Federer,Florian Mayer,W,,1.32,18.6%,1.7%,71.2%,76.2%,76.5%,1/1,1:14
27‑May‑2012,Roland Garros,Clay,SF,3,1,(1)Novak Djokovic [SRB] d. (3)Federer,6-4 7-5 6-3,Roger Federer,Novak Djokovic,L,(ch) (wp),0.72,10.5%,3.5%,55.8%,56.3%,44.7%,3/10,2:05
27‑May‑2012,Roland Garros,Clay,QF,3,9,(3)Federer d. (9)Juan Martin Del Potro [ARG],3-6 6-7(4) 6-2 6-0 6-3,Roger Federer,Juan Martin Del Potro,W,(ch) (wp),1.26,8.0%,0.7%,58.0%,68.8%,60.3%,6/10,3:14
27‑May‑2012,Roland Garros,Clay,R16,3,109,(3)Federer d. (LL)David Goffin [BEL],5-7 7-5 6-2 6-4,Roger Federer,David Goffin,W,(wp),1.48,9.6%,0.8%,60.8%,81.6%,63.3%,7/8,2:54
27‑May‑2012,Roland Garros,Clay,R32,3,89,(3)Federer d. Nicolas Mahut [FRA],6-3 4-6 6-2 7-5,Roger Federer,Nicolas Mahut,W,(wp),1.69,6.7%,2.9%,57.7%,81.7%,65.9%,1/3,2:37
27‑May‑2012,Roland Garros,Clay,R64,3,92,(3)Federer d. Adrian Ungur [ROU],6-3 6-2 6-7(6) 6-3,Roger Federer,Adrian Ungur,W,(wp),1.33,11.5%,0.8%,63.8%,78.3%,66.0%,6/6,2:27
27‑May‑2012,Roland Garros,Clay,R128,3,78,(3)Federer d. Tobias Kamke [GER],6-2 7-5 6-3,Roger Federer,Tobias Kamke,W,(wp),1.33,6.9%,5.0%,59.4%,66.7%,51.2%,4/7,1:57
13‑May‑2012,Rome Masters,Clay,SF,2,1,(1)Novak Djokovic [SRB] d. (3)Federer,6-2 7-6(4),Roger Federer,Novak Djokovic,L,(ch),0.78,9.2%,0.0%,49.2%,78.1%,48.5%,3/6,1:40
13‑May‑2012,Rome Masters,Clay,QF,2,30,(3)Federer d. Andreas Seppi [ITA],6-1 6-2,Roger Federer,Andreas Seppi,W,,2.19,2.1%,2.1%,80.9%,76.3%,77.8%,3/3,0:54
13‑May‑2012,Rome Masters,Clay,R16,2,47,(3)Federer d. Juan Carlos Ferrero [ESP],6-2 5-7 6-1,Roger Federer,Juan Carlos Ferrero,W,,1.60,15.8%,1.3%,51.3%,84.6%,62.2%,2/3,1:48
13‑May‑2012,Rome Masters,Clay,R32,2,38,(3)Federer d. Carlos Berlocq [ARG],6-3 6-4,Roger Federer,Carlos Berlocq,W,(ch),1.46,3.7%,0.0%,61.1%,81.8%,61.9%,4/5,1:10
6‑May‑2012,Madrid Masters,Clay,F,3,7,(3)Federer d. (6)Tomas Berdych [CZE],3-6 7-5 7-5,Roger Federer,Tomas Berdych,W,(ch),1.01,12.5%,1.9%,65.4%,75.0%,41.7%,6/9,2:38
6‑May‑2012,Madrid Masters,Clay,SF,3,8,(3)Federer d. (7)Janko Tipsarevic [SRB],6-2 6-3,Roger Federer,Janko Tipsarevic,W,(ch),1.78,15.7%,5.9%,70.6%,75.0%,80.0%,1/1,1:07
6‑May‑2012,Madrid Masters,Clay,QF,3,6,(3)Federer d. (5)David Ferrer [ESP],6-4 6-4,Roger Federer,David Ferrer,W,(ch),3.14,15.2%,0.0%,78.3%,86.1%,90.0%,0/0,1:22
6‑May‑2012,Madrid Masters,Clay,R16,3,18,(3)Federer d. (14)Richard Gasquet [FRA],6-3 6-2,Roger Federer,Richard Gasquet,W,(ch),1.51,18.5%,0.0%,70.4%,86.8%,37.5%,2/2,0:58
6‑May‑2012,Madrid Masters,Clay,R32,3,23,(3)Federer d. Milos Raonic [CAN],4-6 7-5 7-6(4),Roger Federer,Milos Raonic,W,,0.79,6.3%,1.8%,64.0%,78.9%,52.5%,7/8,2:14
21‑Mar‑2012,Miami Masters,Hard,R32,3,34,(31)Andy Roddick [USA] d. (3)Federer,7-6(4) 1-6 6-4,Roger Federer,Andy Roddick,L,(ch),1.30,14.7%,1.3%,58.7%,84.1%,61.3%,1/2,2:01
21‑Mar‑2012,Miami Masters,Hard,R64,3,73,(3)Federer d. (WC)Ryan Harrison [USA],6-2 7-6(3),Roger Federer,Ryan Harrison,W,,1.82,9.4%,1.9%,64.2%,85.3%,68.4%,0/1,1:24
8‑Mar‑2012,Indian Wells Masters,Hard,F,3,11,(3)Federer d. (11)John Isner [USA],7-6(7) 6-3,Roger Federer,John Isner,W,,2.19,12.5%,3.6%,62.5%,94.3%,66.7%,3/3,1:22
8‑Mar‑2012,Indian Wells Masters,Hard,SF,3,2,(3)Federer d. (2)Rafael Nadal [ESP],6-3 6-4,Roger Federer,Rafael Nadal,W,(ch),1.30,10.7%,3.6%,64.3%,63.9%,65.0%,2/4,1:32
8‑Mar‑2012,Indian Wells Masters,Hard,QF,3,9,(3)Federer d. (9)Juan Martin Del Potro [ARG],6-3 6-2,Roger Federer,Juan Martin Del Potro,W,,1.30,21.0%,0.0%,56.5%,80.0%,59.3%,3/3,1:10
8‑Mar‑2012,Indian Wells Masters,Hard,R16,3,50,(3)Federer d. Thomaz Bellucci [BRA],3-6 6-3 6-4,Roger Federer,Thomaz Bellucci,W,(ch),1.32,11.0%,1.4%,67.1%,81.6%,54.2%,1/3,1:41
8‑Mar‑2012,Indian Wells Masters,Hard,R32,3,27,(3)Federer d. (27)Milos Raonic [CAN],6-7(4) 6-2 6-4,Roger Federer,Milos Raonic,W,,1.42,11.4%,6.8%,58.0%,88.2%,62.2%,3/3,2:08
8‑Mar‑2012,Indian Wells Masters,Hard,R64,3,185,(3)Federer d. (WC)Denis Kudla [USA],6-4 6-1,Roger Federer,Denis Kudla,W,,1.83,17.4%,2.2%,60.9%,78.6%,55.6%,1/2,0:57
27‑Feb‑2012,Dubai,Hard,F,3,4,(2)Federer d. (3)Andy Murray [GBR],7-5 6-4,Roger Federer,Andy Murray,W,(ch),1.33,6.3%,3.1%,50.0%,75.0%,65.6%,2/3,1:37
27‑Feb‑2012,Dubai,Hard,SF,3,10,(2)Federer d. (8)Juan Martin Del Potro [ARG],7-6(5) 7-6(6),Roger Federer,Juan Martin Del Potro,W,,1.40,14.9%,5.4%,60.8%,88.9%,62.1%,0/0,2:00
27‑Feb‑2012,Dubai,Hard,QF,3,34,(2)Federer d. Mikhail Youzhny [RUS],6-3 6-4,Roger Federer,Mikhail Youzhny,W,,1.58,9.3%,0.0%,53.7%,69.0%,80.0%,0/0,1:10
27‑Feb‑2012,Dubai,Hard,R16,3,15,(2)Federer d. Feliciano Lopez [ESP],7-5 6-3,Roger Federer,Feliciano Lopez,W,,2.05,22.6%,1.9%,69.8%,91.9%,62.5%,0/0,1:16
27‑Feb‑2012,Dubai,Hard,R32,3,40,(2)Federer d. Michael Llodra [FRA],6-0 7-6(6),Roger Federer,Michael Llodra,W,,1.74,12.3%,1.8%,45.6%,80.8%,71.0%,2/2,1:07
13‑Feb‑2012,Rotterdam,Hard,F,3,10,(1)Federer d. (3)Juan Martin Del Potro [ARG],6-1 6-4,Roger Federer,Juan Martin Del Potro,W,(ch),1.25,7.2%,4.3%,49.3%,79.4%,51.4%,7/7,1:26
13‑Feb‑2012,Rotterdam,Hard,SF,3,49,(1)Federer d. Nikolay Davydenko [RUS],4-6 6-3 6-4,Roger Federer,Nikolay Davydenko,W,,1.18,7.6%,1.1%,62.0%,70.2%,57.1%,5/7,2:16
13‑Feb‑2012,Rotterdam,Hard,QF,3,46,(1)Federer d. Jarkko Nieminen [FIN],7-5 7-6(2),Roger Federer,Jarkko Nieminen,W,,1.77,11.8%,1.5%,61.8%,85.7%,69.2%,0/0,1:31
13‑Feb‑2012,Rotterdam,Hard,R16,3,31,(1)Federer d. Mikhail Youzhny [RUS],W/O,Roger Federer,Mikhail Youzhny,W,,,,,,,,,
13‑Feb‑2012,Rotterdam,Hard,R32,3,83,(1)Federer d. Nicolas Mahut [FRA],6-4 6-4,Roger Federer,Nicolas Mahut,W,,1.55,5.7%,1.9%,64.2%,82.4%,68.4%,0/0,1:07
10‑Feb‑2012,Davis Cup WG R1: SUI vs USA,Clay,RR,3,17,John Isner [USA] d. Federer,4-6 6-3 7-6(4) 6-2,Roger Federer,John Isner,L,,,,,,,,,
16‑Jan‑2012,Australian Open,Hard,SF,3,2,(2)Rafael Nadal [ESP] d. (3)Federer,6-7(5) 6-2 7-6(5) 6-4,Roger Federer,Rafael Nadal,L,(ch) (wp),0.86,8.1%,3.7%,63.7%,66.3%,55.1%,10/16,3:42
16‑Jan‑2012,Australian Open,Hard,QF,3,11,(3)Federer d. (11)Juan Martin Del Potro [ARG],6-4 6-3 6-2,Roger Federer,Juan Martin Del Potro,W,(ch) (wp),1.77,5.2%,1.3%,57.1%,88.6%,57.6%,5/6,1:59
16‑Jan‑2012,Australian Open,Hard,R16,3,38,(3)Federer d. Bernard Tomic [AUS],6-4 6-2 6-2,Roger Federer,Bernard Tomic,W,(wp),1.75,17.1%,3.9%,57.9%,84.1%,56.3%,4/5,1:44
16‑Jan‑2012,Australian Open,Hard,R32,3,57,(3)Federer d. Ivo Karlovic [CRO],7-6(6) 7-5 6-3,Roger Federer,Ivo Karlovic,W,(wp),1.63,9.1%,0.0%,61.6%,80.3%,73.7%,2/2,2:17
16‑Jan‑2012,Australian Open,Hard,R64,3,93,(3)Federer d. Andreas Beck [GER],W/O,Roger Federer,Andreas Beck,W,,,,,,,,,
16‑Jan‑2012,Australian Open,Hard,R128,3,172,(3)Federer d. (Q)Alexander Kudryavtsev [RUS],7-5 6-2 6-2,Roger Federer,Alexander Kudryavtsev,W,(wp),1.72,16.1%,2.3%,64.4%,78.6%,58.1%,3/4,1:38
2‑Jan‑2012,Doha,Hard,SF,3,6,(3)Jo Wilfried Tsonga [FRA] d. (2)Federer,W/O,Roger Federer,Jo Wilfried Tsonga,L,,,,,,,,,
2‑Jan‑2012,Doha,Hard,QF,3,38,(2)Federer d. (8)Andreas Seppi [ITA],6-3 5-7 6-4,Roger Federer,Andreas Seppi,W,,1.11,12.6%,2.1%,69.5%,71.2%,48.3%,5/9,1:38
2‑Jan‑2012,Doha,Hard,R16,3,116,(2)Federer d. (Q)Grega Zemlja [SLO],6-2 6-3,Roger Federer,Grega Zemlja,W,,1.96,4.1%,0.0%,65.3%,75.0%,82.4%,2/2,1:01
2‑Jan‑2012,Doha,Hard,R32,3,41,(2)Federer d. Nikolay Davydenko [RUS],6-2 6-2,Roger Federer,Nikolay Davydenko,W,,2.33,9.8%,0.0%,85.4%,77.1%,83.3%,0/0,0:54
20‑Nov‑2011,Tour Finals,Hard,F,4,6,Federer d. Jo Wilfried Tsonga [FRA],6-3 6-7(6) 6-3,Roger Federer,Jo Wilfried Tsonga,W,(ch),1.24,11.2%,2.0%,55.1%,79.6%,59.1%,2/3,2:19
20‑Nov‑2011,Tour Finals,Hard,SF,4,5,Federer d. David Ferrer [ESP],7-5 6-3,Roger Federer,David Ferrer,W,(ch),1.63,10.2%,0.0%,62.7%,86.5%,59.1%,0/0,1:26
20‑Nov‑2011,Tour Finals,Hard,RR,4,2,Federer d. Rafael Nadal [ESP],6-3 6-0,Roger Federer,Rafael Nadal,W,(ch),2.68,15.0%,2.5%,67.5%,85.2%,69.2%,0/0,1:01
20‑Nov‑2011,Tour Finals,Hard,RR,4,8,Federer d. Mardy Fish [USA],6-1 3-6 6-3,Roger Federer,Mardy Fish,W,,1.25,8.4%,0.0%,59.0%,73.5%,55.9%,7/9,1:48
20‑Nov‑2011,Tour Finals,Hard,RR,4,6,Federer d. Jo Wilfried Tsonga [FRA],6-2 2-6 6-4,Roger Federer,Jo Wilfried Tsonga,W,,1.08,4.1%,1.4%,65.8%,77.1%,60.0%,0/2,1:29
7‑Nov‑2011,Paris Masters,Hard,F,4,8,(3)Federer d. (6)Jo Wilfried Tsonga [FRA],6-1 7-6(3),Roger Federer,Jo Wilfried Tsonga,W,(ch),1.34,5.7%,1.4%,61.4%,88.4%,51.9%,4/4,1:26
7‑Nov‑2011,Paris Masters,Hard,SF,4,7,(3)Federer d. (5)Tomas Berdych [CZE],6-4 6-3,Roger Federer,Tomas Berdych,W,(ch),1.99,10.9%,6.5%,69.6%,90.6%,50.0%,0/0,1:20
7‑Nov‑2011,Paris Masters,Hard,QF,4,34,(3)Federer d. Juan Monaco [ARG],6-3 7-5,Roger Federer,Juan Monaco,W,(ch),1.20,10.0%,0.0%,61.4%,81.4%,44.4%,1/2,1:25
7‑Nov‑2011,Paris Masters,Hard,R16,4,20,(3)Federer d. (16)Richard Gasquet [FRA],6-2 6-4,Roger Federer,Richard Gasquet,W,(ch),2.31,6.8%,2.3%,75.0%,81.8%,72.7%,2/3,1:06
7‑Nov‑2011,Paris Masters,Hard,R32,4,85,(3)Federer d. (WC)Adrian Mannarino [FRA],6-2 6-3,Roger Federer,Adrian Mannarino,W,,4.19,10.0%,0.0%,65.0%,88.5%,92.9%,0/0,0:56
31‑Oct‑2011,Basel,Hard,F,4,32,(3)Federer d. (WC)Kei Nishikori [JPN],6-1 6-3,Roger Federer,Kei Nishikori,W,(ch),3.10,12.8%,0.0%,64.1%,88.0%,78.6%,1/1,1:12
31‑Oct‑2011,Basel,Hard,SF,4,19,(3)Federer d. Stan Wawrinka [SUI],7-6(5) 6-2,Roger Federer,Stan Wawrinka,W,,1.32,4.8%,4.8%,59.7%,75.7%,52.0%,0/1,1:28
31‑Oct‑2011,Basel,Hard,QF,4,15,(3)Federer d. (7)Andy Roddick [USA],6-3 6-2,Roger Federer,Andy Roddick,W,(ch),2.01,10.6%,2.1%,53.2%,84.0%,72.7%,0/0,1:04
31‑Oct‑2011,Basel,Hard,R16,4,66,(3)Federer d. Jarkko Nieminen [FIN],6-1 4-6 6-3,Roger Federer,Jarkko Nieminen,W,,1.32,12.8%,5.1%,53.8%,88.1%,41.7%,3/5,1:35
31‑Oct‑2011,Basel,Hard,R32,4,54,(3)Federer d. Potito Starace [ITA],7-6(3) 6-4,Roger Federer,Potito Starace,W,,1.33,6.2%,7.7%,66.2%,88.4%,54.5%,1/1,1:19
16‑Sep‑2011,Davis Cup WG PO: AUS vs SUI,Grass,RR,3,199,Federer d. Lleyton Hewitt [AUS],5-7 7-6(5) 6-2 6-3,Roger Federer,Lleyton Hewitt,W,(ch),,,,,,,,
16‑Sep‑2011,Davis Cup WG PO: AUS vs SUI,Grass,RR,3,59,Federer d. Bernard Tomic [AUS],6-2 7-5 3-6 6-3,Roger Federer,Bernard Tomic,W,,,,,,,,,
